Reference,Period,STATUS,UNITS,Magnitude,Subject,Group,Title1,Title2
ECTM.S4A1V,2017.08,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2017.09,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2017.1,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2017.11,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2017.12,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.01,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.02,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.03,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.04,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.05,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.06,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.07,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.08,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.09,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.1,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.11,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2018.12,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.01,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.02,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.03,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.04,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.05,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.06,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.07,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.08,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.09,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.1,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.11,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2019.12,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.01,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.02,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.03,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.04,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.05,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.06,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.07,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.08,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.09,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.1,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.11,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2020.12,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.01,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.02,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.03,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.04,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.05,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.06,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.07,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.08,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.09,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.1,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.11,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2021.12,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2022.01,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2022.02,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2022.03,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4A1V,2022.04,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value
ECTM.S4ACP,2000.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.1,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.11,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2000.12,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.1,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.11,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2001.12,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.01,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.02,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.03,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.04,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.05,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.06,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.07,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.08,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.09,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2002.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2003.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2004.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2005.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2006.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.1,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.11,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2007.12,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.01,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.02,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.03,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.04,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.05,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.06,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.07,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.08,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
ECTM.S4ACP,2008.09,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey
